trial_index,time_elapsed,subject_id,rt,response,position_of_items,colors_of_items,color_of_target,wheel_spin,response_angle,physical_response_angle,reported_color_angle,reported_color_discrete,which_test,set_size,wheel_num_options,actual_mask_duration,actual_stim_duration,CMDispTime,maskArray,maskRotation,item_positions,task,randomSpinAmount,subNo,targetLocation,targetLocationDeg,colorCorrected,distance,colorUnCorrected,distance1,distance2
436,1209971,"6108cf43ced91eae8decfb72",939,"","[2,0,5,6,1]","[77,12,250,320,221]",77,312,332.122858648344,332.122858648344,20.1228586483435,20,0,5,0,133,0,0,"[[[""img/mask17.png""],[""img/mask97.png""],[""img/mask90.png""],[""img/mask51.png""],[""img/mask32.png""]]]","","[2,0,5,6,1]","color",312,7,2,0,-27.8771413516565,27.8771413516565,332.122858648344,27.8771413516565,332.122858648344
438,1212946,"6108cf43ced91eae8decfb72",680.999999999767,"","[3,1,7]","[191,34,291]",191,146,101.645015540565,101.645015540565,315.645015540566,312,0,3,0,133,0,0,"[[[""img/mask96.png""],[""img/mask42.png""],[""img/mask4.png""]]]","","[3,1,7]","color",146,7,3,315,461.645015540566,146.645015540566,101.645015540565,146.645015540566,213.354984459435
442,1219652,"6108cf43ced91eae8decfb72",1303,"","[1,0,4]","[302,47,104]",302,1,39.1997712277239,39.1997712277239,38.1997712277239,37,0,3,0,164.999999999767,0,0,"[[[""img/mask13.png""],[""img/mask47.png""],[""img/mask62.png""]]]","","[1,0,4]","color",1,7,1,45,39.1997712277239,5.80022877227613,39.1997712277239,5.80022877227613,5.80022877227613
452,1236901,"6108cf43ced91eae8decfb72",1121,"","[5,7,2]","[47,250,203]",47,219,221.24823123449,221.24823123449,2.24823123449011,1,0,3,0,166,0,0,"[[[""img/mask84.png""],[""img/mask24.png""],[""img/mask91.png""]]]","","[5,7,2]","color",219,7,5,225,221.24823123449,3.75176876550989,221.24823123449,3.75176876550989,3.75176876550989
454,1259534,"6108cf43ced91eae8decfb72",2001,"","[5,3,7]","[232,6,49]",232,191,182.459065393189,182.459065393189,351.459065393189,350,0,3,0,134,0,0,"[[[""img/mask25.png""],[""img/mask72.png""],[""img/mask33.png""]]]","","[5,3,7]","color",191,7,5,225,182.459065393189,42.5409346068107,182.459065393189,42.5409346068107,42.5409346068107
458,1269750,"6108cf43ced91eae8decfb72",920,"","[6]","[349]",349,328,181.908159335282,181.908159335282,213.908159335282,213,0,1,0,166,0,0,"[[[""img/mask95.png""]]]","","[6]","color",328,7,6,180,181.908159335282,1.90815933528245,181.908159335282,1.90815933528245,1.90815933528245
476,1299574,"6108cf43ced91eae8decfb72",1110,"","[0]","[160]",160,87,112.119093201362,112.119093201362,25.1190932013622,22,0,1,0,134,0,0,"[[[""img/mask35.png""]]]","","[0]","color",87,7,0,90,112.119093201362,22.1190932013622,112.119093201362,22.1190932013622,22.1190932013622
478,1303053,"6108cf43ced91eae8decfb72",1274,"","[0]","[137]",137,131,71.889089082033,71.889089082033,300.889089082033,298,0,1,0,166,0,0,"[[[""img/mask99.png""]]]","","[0]","color",131,7,0,90,71.889089082033,18.110910917967,71.889089082033,18.110910917967,18.110910917967
484,1313505,"6108cf43ced91eae8decfb72",1442.99999999977,"","[2,7,3,4,6]","[10,247,330,151,32]",10,68,1.42698864836976,1.42698864836976,293.42698864837,292,0,5,0,166,0,0,"[[[""img/mask3.png""],[""img/mask93.png""],[""img/mask46.png""],[""img/mask11.png""],[""img/mask24.png""]]]","","[2,7,3,4,6]","color",68,7,2,0,1.42698864836976,1.42698864836976,1.42698864836976,1.42698864836976,1.42698864836976
492,1328047,"6108cf43ced91eae8decfb72",1067,"","[1]","[118]",118,244,42.7570806890358,42.7570806890358,158.757080689036,156,0,1,0,134.999999999767,0,0,"[[[""img/mask17.png""]]]","","[1]","color",244,7,1,45,42.7570806890358,2.24291931096423,42.7570806890358,2.24291931096423,2.24291931096423
496,1336787,"6108cf43ced91eae8decfb72",1459,"","[3]","[339]",339,119,264.395359876782,264.395359876782,145.395359876782,146,0,1,0,134,0,0,"[[[""img/mask56.png""]]]","","[3]","color",119,7,3,315,264.395359876782,50.604640123218,264.395359876782,50.604640123218,50.604640123218
20,96530,"610b75e4f4c98c21a7036828",2137,"","[1,0,6,4,2]","[35,245,311,217,348]",35,343,350.839864117566,350.839864117566,7.83986411756587,6,0,5,0,148,0,0,"[[[""img/mask82.png""],[""img/mask18.png""],[""img/mask93.png""],[""img/mask81.png""],[""img/mask100.png""]]]","","[1,0,6,4,2]","color",343,8,1,45,-9.16013588243413,54.1601358824341,350.839864117566,54.1601358824341,305.839864117566
30,118363,"610b75e4f4c98c21a7036828",3036,"","[7,2,5,0,4]","[139,53,358,210,237]",139,350,329.792450008492,329.792450008492,339.792450008492,339,0,5,0,147.999999999985,0,0,"[[[""img/mask88.png""],[""img/mask8.png""],[""img/mask96.png""],[""img/mask51.png""],[""img/mask51.png""]]]","","[7,2,5,0,4]","color",350,8,7,135,-30.207549991508,165.207549991508,329.792450008492,165.207549991508,194.792450008492
42,144313,"610b75e4f4c98c21a7036828",2718,"","[3,5,1,6,7]","[302,164,346,196,22]",302,157,221.145480043708,221.145480043708,64.1454800437081,63,0,5,0,148,0,0,"[[[""img/mask1.png""],[""img/mask2.png""],[""img/mask88.png""],[""img/mask89.png""],[""img/mask38.png""]]]","","[3,5,1,6,7]","color",157,8,3,315,221.145480043708,93.8545199562919,221.145480043708,93.8545199562919,93.8545199562919
46,152401,"610b75e4f4c98c21a7036828",1955,"","[0]","[199]",199,195,124.146188605704,124.146188605704,289.146188605704,286,0,1,0,148,0,0,"[[[""img/mask81.png""]]]","","[0]","color",195,8,0,90,124.146188605704,34.1461886057045,124.146188605704,34.1461886057045,34.1461886057045
52,164318,"610b75e4f4c98c21a7036828",1726,"","[5,7,0]","[326,112,182]",326,11,258.659081577023,258.659081577023,247.659081577023,248,0,3,0,148,0,0,"[[[""img/mask48.png""],[""img/mask71.png""],[""img/mask37.png""]]]","","[5,7,0]","color",11,8,5,225,258.659081577023,33.6590815770232,258.659081577023,33.6590815770232,33.6590815770232
72,206931,"610b75e4f4c98c21a7036828",337,"","[6]","[0]",0,61,174.552254523666,174.552254523666,113.552254523666,111,0,1,0,148,0,0,"[[[""img/mask14.png""]]]","","[6]","color",61,8,6,180,174.552254523666,5.44774547633412,174.552254523666,5.44774547633412,5.44774547633412
102,264762,"610b75e4f4c98c21a7036828",521,"","[1]","[304]",304,323,117.786206588713,117.786206588713,154.786206588713,151,0,1,0,149,0,0,"[[[""img/mask20.png""]]]","","[1]","color",323,8,1,45,117.786206588713,72.7862065887125,117.786206588713,72.7862065887125,72.7862065887125
106,271426,"610b75e4f4c98c21a7036828",963,"","[4,2,3]","[29,281,58]",29,209,50.0093969113868,50.0093969113868,201.009396911387,198,0,3,0,149,0,0,"[[[""img/mask16.png""],[""img/mask14.png""],[""img/mask45.png""]]]","","[4,2,3]","color",209,8,4,270,410.009396911387,140.009396911387,50.0093969113868,140.009396911387,219.990603088613
112,287048,"610b75e4f4c98c21a7036828",2806,"","[3,5,0]","[28,250,219]",28,9,331.791967851391,331.791967851391,322.791967851391,322,0,3,0,148,0,0,"[[[""img/mask44.png""],[""img/mask75.png""],[""img/mask30.png""]]]","","[3,5,0]","color",9,8,3,315,331.791967851391,16.7919678513907,331.791967851391,16.7919678513907,16.7919678513907
126,316941,"610b75e4f4c98c21a7036828",332,"","[4]","[111]",111,318,NaN,NaN,NaN,304,0,1,0,148,0,0,"[[[""img/mask4.png""]]]","","[4]","color",318,8,4,270,NaN,NaN,NaN,NaN,NaN
130,323677,"610b75e4f4c98c21a7036828",999,"","[5,4,3,7,2]","[321,54,77,3,177]",321,182,206.175039693319,206.175039693319,24.1750396933194,24,0,5,0,149,0,0,"[[[""img/mask49.png""],[""img/mask8.png""],[""img/mask27.png""],[""img/mask34.png""],[""img/mask94.png""]]]","","[5,4,3,7,2]","color",182,8,5,225,206.175039693319,18.8249603066806,206.175039693319,18.8249603066806,18.8249603066806
132,328103,"610b75e4f4c98c21a7036828",1492,"","[6,7,3]","[146,340,61]",146,304,139.613231406729,139.613231406729,195.613231406729,193,0,3,0,148,0,0,"[[[""img/mask86.png""],[""img/mask30.png""],[""img/mask8.png""]]]","","[6,7,3]","color",304,8,6,180,139.613231406729,40.3867685932709,139.613231406729,40.3867685932709,40.3867685932709
142,349622,"610b75e4f4c98c21a7036828",2291.99999999994,"","[4,6,1,3,2]","[283,2,310,211,129]",283,79,318.248844243043,318.248844243043,239.248844243043,239,0,5,0,149,0,0,"[[[""img/mask19.png""],[""img/mask38.png""],[""img/mask3.png""],[""img/mask61.png""],[""img/mask44.png""]]]","","[4,6,1,3,2]","color",79,8,4,270,318.248844243043,48.2488442430429,318.248844243043,48.2488442430429,48.2488442430429
146,360038,"610b75e4f4c98c21a7036828",2678,"","[4,2,6,3,5]","[271,327,221,33,94]",271,74,90.7140287380651,90.7140287380651,16.7140287380651,13,0,5,0,148,0,0,"[[[""img/mask74.png""],[""img/mask69.png""],[""img/mask84.png""],[""img/mask45.png""],[""img/mask11.png""]]]","","[4,2,6,3,5]","color",74,8,4,270,450.714028738065,179.285971261935,90.7140287380651,180.714028738065,179.285971261935
148,364249,"610b75e4f4c98c21a7036828",1156,"","[6,7,2]","[120,189,54]",120,132,189.754000123676,189.754000123676,57.7540001236757,57,0,3,0,148.999999999942,0,0,"[[[""img/mask26.png""],[""img/mask35.png""],[""img/mask13.png""]]]","","[6,7,2]","color",132,8,6,180,189.754000123676,9.7540001236757,189.754000123676,9.7540001236757,9.7540001236757
156,390546,"610b75e4f4c98c21a7036828",719,"","[4,5,3,2,1]","[170,272,49,243,353]",170,129,306.189687741136,306.189687741136,177.189687741136,177,0,5,0,149,0,0,"[[[""img/mask13.png""],[""img/mask40.png""],[""img/mask76.png""],[""img/mask86.png""],[""img/mask40.png""]]]","","[4,5,3,2,1]","color",129,8,4,270,306.189687741136,36.189687741136,306.189687741136,36.189687741136,36.189687741136
162,405755,"610b75e4f4c98c21a7036828",1644,"","[3,7,0]","[196,345,111]",196,336,268.024484217483,268.024484217483,292.024484217483,293,0,3,0,149,0,0,"[[[""img/mask40.png""],[""img/mask39.png""],[""img/mask46.png""]]]","","[3,7,0]","color",336,8,3,315,268.024484217483,46.9755157825174,268.024484217483,46.9755157825174,46.9755157825174
164,410083,"610b75e4f4c98c21a7036828",1739.00000000006,"","[4]","[24]",24,285,90.7140287380651,90.7140287380651,165.714028738065,162,0,1,0,148.999999999942,0,0,"[[[""img/mask58.png""]]]","","[4]","color",285,8,4,270,450.714028738065,179.285971261935,90.7140287380651,180.714028738065,179.285971261935
166,414364,"610b75e4f4c98c21a7036828",919.000000000058,"","[6]","[184]",184,197,198.025096854664,198.025096854664,1.02509685466418,1,0,1,0,149,0,0,"[[[""img/mask3.png""]]]","","[6]","color",197,8,6,180,198.025096854664,18.0250968546642,198.025096854664,18.0250968546642,18.0250968546642
168,418898,"610b75e4f4c98c21a7036828",1086,"","[7,5,2]","[140,72,43]",140,359,118.04835106024,118.04835106024,119.04835106024,116,0,3,0,149,0,0,"[[[""img/mask16.png""],[""img/mask49.png""],[""img/mask49.png""]]]","","[7,5,2]","color",359,8,7,135,118.04835106024,16.9516489397598,118.04835106024,16.9516489397598,16.9516489397598
170,423498,"610b75e4f4c98c21a7036828",1120,"","[3,5,7]","[243,97,54]",243,93,331.35557773217,331.35557773217,238.35557773217,237,0,3,0,148,0,0,"[[[""img/mask86.png""],[""img/mask56.png""],[""img/mask55.png""]]]","","[3,5,7]","color",93,8,3,315,331.35557773217,16.3555777321696,331.35557773217,16.3555777321696,16.3555777321696
178,442105,"610b75e4f4c98c21a7036828",2677,"","[5,1,7]","[143,20,281]",143,181,76.052671216533,76.052671216533,255.052671216533,252,0,3,0,147.999999999942,0,0,"[[[""img/mask75.png""],[""img/mask48.png""],[""img/mask85.png""]]]","","[5,1,7]","color",181,8,5,225,436.052671216533,148.947328783467,76.052671216533,211.052671216533,148.947328783467
184,450186,"610b75e4f4c98c21a7036828",508,"","[6]","[249]",249,346,94.4984403019717,94.4984403019717,108.498440301972,105,0,1,0,147.999999999942,0,0,"[[[""img/mask63.png""]]]","","[6]","color",346,8,6,180,94.4984403019717,85.5015596980283,94.4984403019717,85.5015596980283,85.5015596980283
186,453348,"610b75e4f4c98c21a7036828",1069,"","[7,4,2]","[26,303,79]",26,112,238.422959308638,238.422959308638,126.422959308638,127,0,3,0,149,0,0,"[[[""img/mask12.png""],[""img/mask93.png""],[""img/mask36.png""]]]","","[7,4,2]","color",112,8,7,135,-121.577040691362,103.422959308638,238.422959308638,256.577040691362,103.422959308638
200,485841,"610b75e4f4c98c21a7036828",1211,"","[5,4,7,0,2]","[282,193,68,217,30]",282,246,219.70165853731,219.70165853731,333.70165853731,333,0,5,0,148,0,0,"[[[""img/mask93.png""],[""img/mask20.png""],[""img/mask90.png""],[""img/mask6.png""],[""img/mask78.png""]]]","","[5,4,7,0,2]","color",246,8,5,225,219.70165853731,5.29834146269016,219.70165853731,5.29834146269016,5.29834146269016
202,489320,"610b75e4f4c98c21a7036828",1126,"","[7,2,1,0,5]","[67,107,257,318,204]",67,47,126.895166832862,126.895166832862,79.8951668328622,77,0,5,0,149,0,0,"[[[""img/mask55.png""],[""img/mask20.png""],[""img/mask42.png""],[""img/mask19.png""],[""img/mask35.png""]]]","","[7,2,1,0,5]","color",47,8,7,135,126.895166832862,8.10483316713776,126.895166832862,8.10483316713776,8.10483316713776
212,513781,"610b75e4f4c98c21a7036828",1084.00000000006,"","[4]","[202]",202,206,277.652578038634,277.652578038634,71.6525780386336,71,0,1,0,148,0,0,"[[[""img/mask55.png""]]]","","[4]","color",206,8,4,270,277.652578038634,7.65257803863358,277.652578038634,7.65257803863358,7.65257803863358
224,539547,"610b75e4f4c98c21a7036828",903,"","[7]","[27]",27,151,165.187396436206,165.187396436206,14.1873964362061,12,0,1,0,149,0,0,"[[[""img/mask66.png""]]]","","[7]","color",151,8,7,135,165.187396436206,30.1873964362061,165.187396436206,30.1873964362061,30.1873964362061
240,569737,"610b75e4f4c98c21a7036828",1305.00000000012,"","[3,2,1]","[159,197,247]",159,83,313.046034663728,313.046034663728,230.046034663728,230,0,3,0,149,0,0,"[[[""img/mask45.png""],[""img/mask7.png""],[""img/mask10.png""]]]","","[3,2,1]","color",83,8,3,315,313.046034663728,1.95396533627212,313.046034663728,1.95396533627212,1.95396533627212
248,593820,"610b75e4f4c98c21a7036828",1042,"","[4,1,2,3,0]","[346,298,18,277,108]",346,56,223.566004870351,223.566004870351,167.566004870351,167,0,5,0,148.999999999884,0,0,"[[[""img/mask61.png""],[""img/mask6.png""],[""img/mask71.png""],[""img/mask57.png""],[""img/mask5.png""]]]","","[4,1,2,3,0]","color",56,8,4,270,223.566004870351,46.4339951296492,223.566004870351,46.4339951296492,46.4339951296492
254,605145,"610b75e4f4c98c21a7036828",1300,"","[2,1,0,5,4]","[324,231,267,18,54]",324,65,350.299979996478,350.299979996478,285.299979996478,284,0,5,0,147.999999999884,0,0,"[[[""img/mask69.png""],[""img/mask96.png""],[""img/mask8.png""],[""img/mask26.png""],[""img/mask62.png""]]]","","[2,1,0,5,4]","color",65,8,2,0,-9.70002000352224,9.70002000352224,350.299979996478,9.70002000352224,350.299979996478
258,614743,"610b75e4f4c98c21a7036828",1329.99999999988,"","[6]","[45]",45,334,78.3263179573291,78.3263179573291,104.326317957329,101,0,1,0,149,0,0,"[[[""img/mask47.png""]]]","","[6]","color",334,8,6,180,78.3263179573291,101.673682042671,78.3263179573291,101.673682042671,101.673682042671
262,622513,"610b75e4f4c98c21a7036828",1998.99999999988,"","[3,0,7]","[358,189,260]",358,262,247.95925294717,247.95925294717,345.95925294717,346,0,3,0,148,0,0,"[[[""img/mask68.png""],[""img/mask68.png""],[""img/mask4.png""]]]","","[3,0,7]","color",262,8,3,315,247.95925294717,67.04074705283,247.95925294717,67.04074705283,67.04074705283
266,630321,"610b75e4f4c98c21a7036828",1842,"","[1]","[45]",45,141,238.039553180478,238.039553180478,97.039553180478,97,0,1,0,149,0,0,"[[[""img/mask63.png""]]]","","[1]","color",141,8,1,45,-121.960446819522,166.960446819522,238.039553180478,166.960446819522,193.039553180478
276,650058,"610b75e4f4c98c21a7036828",2061,"","[7,0,3,1,5]","[21,197,329,237,76]",21,43,73.2671169706201,73.2671169706201,30.2671169706201,28,0,5,0,148.999999999884,0,0,"[[[""img/mask63.png""],[""img/mask29.png""],[""img/mask93.png""],[""img/mask67.png""],[""img/mask3.png""]]]","","[7,0,3,1,5]","color",43,8,7,135,73.2671169706201,61.7328830293799,73.2671169706201,61.7328830293799,61.7328830293799
296,687914,"610b75e4f4c98c21a7036828",1534,"","[7]","[256]",256,118,173.045434015369,173.045434015369,55.045434015369,53,0,1,0,149,0,0,"[[[""img/mask97.png""]]]","","[7]","color",118,8,7,135,173.045434015369,38.045434015369,173.045434015369,38.045434015369,38.045434015369
302,702080,"610b75e4f4c98c21a7036828",552,"","[7,3,2,0,4]","[281,241,145,189,115]",281,84,172.77038924281,172.77038924281,88.7703892428095,87,0,5,0,148.999999999884,0,0,"[[[""img/mask52.png""],[""img/mask35.png""],[""img/mask92.png""],[""img/mask80.png""],[""img/mask61.png""]]]","","[7,3,2,0,4]","color",84,8,7,135,172.77038924281,37.7703892428095,172.77038924281,37.7703892428095,37.7703892428095
306,715816,"610b75e4f4c98c21a7036828",2935,"","[4,1,0]","[246,125,60]",246,234,265.86622635895,265.86622635895,31.8662263589501,32,0,3,0,149,0,0,"[[[""img/mask78.png""],[""img/mask56.png""],[""img/mask21.png""]]]","","[4,1,0]","color",234,8,4,270,265.86622635895,4.13377364104986,265.86622635895,4.13377364104986,4.13377364104986
312,733986,"610b75e4f4c98c21a7036828",2773,"","[5,4,7,3,6]","[82,36,352,112,178]",82,320,223.733235556326,223.733235556326,263.733235556326,263,0,5,0,146,0,0,"[[[""img/mask24.png""],[""img/mask64.png""],[""img/mask61.png""],[""img/mask64.png""],[""img/mask24.png""]]]","","[5,4,7,3,6]","color",320,8,5,225,223.733235556326,1.26676444367413,223.733235556326,1.26676444367413,1.26676444367413
322,760136,"610b75e4f4c98c21a7036828",1191,"","[3]","[212]",212,170,236.716381409938,236.716381409938,66.7163814099384,66,0,1,0,150,0,0,"[[[""img/mask59.png""]]]","","[3]","color",170,8,3,315,236.716381409938,78.2836185900616,236.716381409938,78.2836185900616,78.2836185900616
334,781955,"610b75e4f4c98c21a7036828",1592.00000000012,"","[2,5,4,3,0]","[0,244,85,23,214]",0,175,30.7098340598004,30.7098340598004,215.7098340598,214,0,5,0,149,0,0,"[[[""img/mask10.png""],[""img/mask53.png""],[""img/mask72.png""],[""img/mask12.png""],[""img/mask11.png""]]]","","[2,5,4,3,0]","color",175,8,2,0,30.7098340598004,30.7098340598004,30.7098340598004,30.7098340598004,30.7098340598004
336,785402,"610b75e4f4c98c21a7036828",1139.99999999988,"","[2,4,7]","[298,29,341]",298,322,11.3614606155587,11.3614606155587,49.3614606155587,47,0,3,0,148,0,0,"[[[""img/mask40.png""],[""img/mask20.png""],[""img/mask39.png""]]]","","[2,4,7]","color",322,8,2,0,11.3614606155587,11.3614606155587,11.3614606155587,11.3614606155587,11.3614606155587
340,801450,"610b75e4f4c98c21a7036828",1254.00000000012,"","[7]","[38]",38,119,166.39301368791,166.39301368791,47.3930136879095,45,0,1,0,149,0,0,"[[[""img/mask3.png""]]]","","[7]","color",119,8,7,135,166.39301368791,31.3930136879095,166.39301368791,31.3930136879095,31.3930136879095
344,807732,"610b75e4f4c98c21a7036828",585,"","[6,0,7,2,1]","[330,184,305,233,102]",330,331,67.1626916657371,67.1626916657371,96.1626916657371,93,0,5,0,149,0,0,"[[[""img/mask55.png""],[""img/mask9.png""],[""img/mask74.png""],[""img/mask59.png""],[""img/mask65.png""]]]","","[6,0,7,2,1]","color",331,8,6,180,67.1626916657371,112.837308334263,67.1626916657371,112.837308334263,112.837308334263
346,810735,"610b75e4f4c98c21a7036828",937,"","[5]","[286]",286,287,286.248103094399,286.248103094399,359.248103094399,0,0,1,0,149,0,0,"[[[""img/mask34.png""]]]","","[5]","color",287,8,5,225,286.248103094399,61.2481030943993,286.248103094399,61.2481030943993,61.2481030943993
354,827128,"610b75e4f4c98c21a7036828",1096,"","[0]","[292]",292,242,87.9944763940201,87.9944763940201,205.99447639402,202,0,1,0,148,0,0,"[[[""img/mask17.png""]]]","","[0]","color",242,8,0,90,87.9944763940201,2.00552360597995,87.9944763940201,2.00552360597995,2.00552360597995
362,860394,"610b75e4f4c98c21a7036828",7415,"","[3,1,2]","[73,17,136]",73,294,296.436680291026,296.436680291026,2.43668029102611,2,0,3,0,149,0,0,"[[[""img/mask55.png""],[""img/mask39.png""],[""img/mask68.png""]]]","","[3,1,2]","color",294,8,3,315,296.436680291026,18.5633197089739,296.436680291026,18.5633197089739,18.5633197089739
366,868163,"610b75e4f4c98c21a7036828",1066,"","[6,7,4,3,0]","[308,108,16,260,168]",308,352,182.331769180427,182.331769180427,190.331769180427,189,0,5,0,148.999999999884,0,0,"[[[""img/mask29.png""],[""img/mask5.png""],[""img/mask50.png""],[""img/mask58.png""],[""img/mask74.png""]]]","","[6,7,4,3,0]","color",352,8,6,180,182.331769180427,2.33176918042656,182.331769180427,2.33176918042656,2.33176918042656
370,875561,"610b75e4f4c98c21a7036828",1064.00000000012,"","[6]","[319]",319,113,119.360762606989,119.360762606989,6.36076260698925,3,0,1,0,149,0,0,"[[[""img/mask81.png""]]]","","[6]","color",113,8,6,180,119.360762606989,60.6392373930107,119.360762606989,60.6392373930107,60.6392373930107
384,906391,"610b75e4f4c98c21a7036828",1158.00000000012,"","[7]","[255]",255,42,102.438155907345,102.438155907345,60.438155907345,57,0,1,0,149,0,0,"[[[""img/mask33.png""]]]","","[7]","color",42,8,7,135,102.438155907345,32.561844092655,102.438155907345,32.561844092655,32.561844092655
400,936950,"610b75e4f4c98c21a7036828",1103.00000000012,"","[5,7,6,2,1]","[216,311,18,145,179]",216,214,101.884758851839,101.884758851839,247.884758851839,245,0,5,0,148.999999999884,0,0,"[[[""img/mask95.png""],[""img/mask8.png""],[""img/mask49.png""],[""img/mask55.png""],[""img/mask65.png""]]]","","[5,7,6,2,1]","color",214,8,5,225,461.884758851839,123.115241148161,101.884758851839,236.884758851839,123.115241148161
404,944497,"610b75e4f4c98c21a7036828",1267,"","[0,5,4]","[295,208,77]",295,103,242.203106194202,242.203106194202,139.203106194202,139,0,3,0,148,0,0,"[[[""img/mask36.png""],[""img/mask63.png""],[""img/mask15.png""]]]","","[0,5,4]","color",103,8,0,90,-117.796893805798,152.203106194202,242.203106194202,207.796893805798,152.203106194202
420,1002447,"610b75e4f4c98c21a7036828",2301,"","[7,6,2,3,0]","[223,132,306,75,50]",223,305,125.05318116079,125.05318116079,180.05318116079,177,0,5,0,148,0,0,"[[[""img/mask50.png""],[""img/mask42.png""],[""img/mask53.png""],[""img/mask22.png""],[""img/mask2.png""]]]","","[7,6,2,3,0]","color",305,8,7,135,125.05318116079,9.94681883921047,125.05318116079,9.94681883921047,9.94681883921047
422,1004816,"610b75e4f4c98c21a7036828",252,"","[0,4,1,5,2]","[93,331,203,249,127]",93,247,NaN,NaN,NaN,120,0,5,0,149,0,0,"[[[""img/mask28.png""],[""img/mask38.png""],[""img/mask86.png""],[""img/mask94.png""],[""img/mask75.png""]]]","","[0,4,1,5,2]","color",247,8,0,90,NaN,NaN,NaN,NaN,NaN
426,1012028,"610b75e4f4c98c21a7036828",1896,"","[5]","[349]",349,80,36.6206839379099,36.6206839379099,316.62068393791,315,0,1,0,150,0,0,"[[[""img/mask89.png""]]]","","[5]","color",80,8,5,225,396.62068393791,171.62068393791,36.6206839379099,171.62068393791,188.37931606209
430,1020131,"610b75e4f4c98c21a7036828",1167,"","[6]","[293]",293,350,323.203290882806,323.203290882806,333.203290882806,332,0,1,0,149,0,0,"[[[""img/mask91.png""]]]","","[6]","color",350,8,6,180,323.203290882806,143.203290882806,323.203290882806,143.203290882806,143.203290882806
448,1051988,"610b75e4f4c98c21a7036828",958,"","[7,2,0]","[235,115,337]",235,121,159.687656791428,159.687656791428,38.6876567914277,36,0,3,0,149,0,0,"[[[""img/mask68.png""],[""img/mask14.png""],[""img/mask18.png""]]]","","[7,2,0]","color",121,8,7,135,159.687656791428,24.6876567914277,159.687656791428,24.6876567914277,24.6876567914277
454,1064251,"610b75e4f4c98c21a7036828",1470,"","[7,3,0]","[330,233,107]",330,319,72.7959012858359,72.7959012858359,113.795901285836,111,0,3,0,149,0,0,"[[[""img/mask38.png""],[""img/mask48.png""],[""img/mask1.png""]]]","","[7,3,0]","color",319,8,7,135,72.7959012858359,62.2040987141641,72.7959012858359,62.2040987141641,62.2040987141641
462,1079623,"610b75e4f4c98c21a7036828",1509,"","[3,2,0]","[310,14,339]",310,7,285.429363452189,285.429363452189,278.429363452189,280,0,3,0,148,0,0,"[[[""img/mask92.png""],[""img/mask66.png""],[""img/mask54.png""]]]","","[3,2,0]","color",7,8,3,315,285.429363452189,29.5706365478107,285.429363452189,29.5706365478107,29.5706365478107
498,1151608,"610b75e4f4c98c21a7036828",1044,"","[6,3,1]","[125,28,85]",125,46,129.713760480294,129.713760480294,83.7137604802936,81,0,3,0,148,0,0,"[[[""img/mask31.png""],[""img/mask33.png""],[""img/mask25.png""]]]","","[6,3,1]","color",46,8,6,180,129.713760480294,50.2862395197064,129.713760480294,50.2862395197064,50.2862395197064
36,196432,"6294dc0a6c8540fc7756cbab",3798.5,"","[5,7,0,3,2]","[4,177,49,88,267]",4,1,39.8568987242677,39.8568987242677,38.8568987242677,36,0,5,0,150.578999964229,0,0,"[[[""img/mask18.png""],[""img/mask7.png""],[""img/mask75.png""],[""img/mask9.png""],[""img/mask25.png""]]]","","[5,7,0,3,2]","color",1,9,5,225,399.856898724268,174.856898724268,39.8568987242677,174.856898724268,185.143101275732
38,206446,"6294dc0a6c8540fc7756cbab",2330.5,"","[4,5,1]","[316,231,288]",316,193,264.085815050002,264.085815050002,71.0858150500023,71,0,3,0,149.665999999997,0,0,"[[[""img/mask1.png""],[""img/mask63.png""],[""img/mask49.png""]]]","","[4,5,1]","color",193,9,4,270,264.085815050002,5.91418494999766,264.085815050002,5.91418494999766,5.91418494999766
44,227871,"6294dc0a6c8540fc7756cbab",2779.29999995232,"","[2,3,4]","[147,24,304]",147,182,103.128246510546,103.128246510546,281.128246510546,278,0,3,0,145.71100000001,0,0,"[[[""img/mask19.png""],[""img/mask81.png""],[""img/mask86.png""]]]","","[2,3,4]","color",182,9,2,0,103.128246510546,103.128246510546,103.128246510546,103.128246510546,103.128246510546
50,242462,"6294dc0a6c8540fc7756cbab",2086.20000004768,"","[5]","[147]",147,237,61.9423092358197,61.9423092358197,184.94230923582,182,0,1,0,143.623000011925,0,0,"[[[""img/mask88.png""]]]","","[5]","color",237,9,5,225,421.94230923582,163.05769076418,61.9423092358197,196.94230923582,163.05769076418
52,247204,"6294dc0a6c8540fc7756cbab",2387.59999996424,"","[1]","[322]",322,8,99.456583965347,99.456583965347,91.456583965347,88,0,1,0,145.975999999995,0,0,"[[[""img/mask89.png""]]]","","[1]","color",8,9,1,45,99.456583965347,54.456583965347,99.456583965347,54.456583965347,54.456583965347
54,251534,"6294dc0a6c8540fc7756cbab",1970,"","[2,6,0,3,1]","[125,333,158,84,207]",125,312,359.314838661773,359.314838661773,47.3148386617732,46,0,5,0,151.15499996423,0,0,"[[[""img/mask43.png""],[""img/mask50.png""],[""img/mask5.png""],[""img/mask30.png""],[""img/mask53.png""]]]","","[2,6,0,3,1]","color",312,9,2,0,-0.685161338226806,0.685161338226806,359.314838661773,0.685161338226806,359.314838661773
