"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","stimulus","response","correct","locations","target_present","set_size","task","correct_response","target","foilCM","setSizeCM","searchCondition"
"","","","","","visual-search-circle","95","1012443","0.0-14.0-0.0-1.40","5d9a125f1714540016a40a27","619531dcf66c91622fa1b861","619595f495f7c703c836bf8e","1857.5","","s","true","[[103,73],[23,417],[326,598],[592,367],[454,42]]","false","5","main_T2_Trial","s","img/Fire_Up_Target.gif","[""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif""]","5","targetUp_distractorsDown"
"","","","","","html-keyboard-response","96","1012445","0.0-14.0-0.0-0.41","5d9a125f1714540016a40a27","619531dcf66c91622fa1b861","619595f495f7c703c836bf8e","null","","null","","","","","main_T1_ITI","","","","",""
"","","","","","visual-search-circle","97","1014164","0.0-14.0-0.0-1.41","5d9a125f1714540016a40a27","619531dcf66c91622fa1b861","619595f495f7c703c836bf8e","709.5","","d","true","[[594,357],[357,5],[5,242],[242,594]]","true","4","main_T2_Trial","d","img/Fire_Up_Target.gif","[""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif""]","4","targetUp_distractorsDown"
"","","","","","html-keyboard-response","98","1014166","0.0-14.0-0.0-0.42","5d9a125f1714540016a40a27","619531dcf66c91622fa1b861","619595f495f7c703c836bf8e","null","","null","","","","","main_T1_ITI","","","","",""
"","","","","","visual-search-circle","99","1016215","0.0-14.0-0.0-1.42","5d9a125f1714540016a40a27","619531dcf66c91622fa1b861","619595f495f7c703c836bf8e","1033.3999999985099","","d","true","[[57,476],[476,542],[542,123],[123,57]]","true","4","main_T2_Trial","d","img/Fire_Down_Target.gif","[""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif""]","4","targetDown_distractorsUp"
"","","","","","html-keyboard-response","100","1016240","0.0-14.0-0.0-0.43","5d9a125f1714540016a40a27","619531dcf66c91622fa1b861","619595f495f7c703c836bf8e","null","","null","","","","","main_T1_ITI","","","","",""
"","","","","","visual-search-circle","101","1019447","0.0-14.0-0.0-1.43","5d9a125f1714540016a40a27","619531dcf66c91622fa1b861","619595f495f7c703c836bf8e","2196.39999999851","","d","true","[[37,154],[22,414],[216,588],[473,544],[599,317],[500,76],[250,4]]","true","7","main_T2_Trial","d","img/Fire_Up_Target.gif","[""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif""]","7","targetUp_distractorsDown"
"","","","","","html-keyboard-response","102","1019483","0.0-14.0-0.0-0.44","5d9a125f1714540016a40a27","619531dcf66c91622fa1b861","619595f495f7c703c836bf8e","null","","null","","","","","main_T1_ITI","","","","",""
"","","","","","visual-search-circle","103","1021424","0.0-14.0-0.0-1.44","5d9a125f1714540016a40a27","619531dcf66c91622fa1b861","619595f495f7c703c836bf8e","929.2000000029802","","d","true","[[591,372],[458,45],[107,70],[21,412],[320,599]]","true","5","main_T2_Trial","d","img/Fire_Down_Target.gif","[""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif""]","5","targetDown_distractorsUp"
"","","","","","html-keyboard-response","104","1021428","0.0-14.0-0.0-0.45","5d9a125f1714540016a40a27","619531dcf66c91622fa1b861","619595f495f7c703c836bf8e","null","","null","","","","","main_T1_ITI","","","","",""
"","","","","","visual-search-circle","105","1023802","0.0-14.0-0.0-1.45","5d9a125f1714540016a40a27","619531dcf66c91622fa1b861","619595f495f7c703c836bf8e","1358.1000000014901","","s","true","[[217,11],[37,154],[11,382],[154,562],[382,588],[562,445],[588,217],[445,37]]","false","8","main_T2_Trial","s","img/Fire_Down_Target.gif","[""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif""]","8","targetDown_distractorsUp"
"","","","","","html-keyboard-response","106","1023807","0.0-14.0-0.0-0.46","5d9a125f1714540016a40a27","619531dcf66c91622fa1b861","619595f495f7c703c836bf8e","null","","null","","","","","main_T1_ITI","","","","",""
"","","","","","visual-search-circle","107","1025697","0.0-14.0-0.0-1.46","5d9a125f1714540016a40a27","619531dcf66c91622fa1b861","619595f495f7c703c836bf8e","870.2999999970198","","d","true","[[51,467],[320,599],[569,431],[548,132],[279,0],[30,168]]","true","6","main_T2_Trial","d","img/Fire_Down_Target.gif","[""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif""]","6","targetDown_distractorsUp"
"","","","","","html-keyboard-response","108","1025714","0.0-14.0-0.0-0.47","5d9a125f1714540016a40a27","619531dcf66c91622fa1b861","619595f495f7c703c836bf8e","null","","null","","","","","main_T1_ITI","","","","",""
"","","","","","visual-search-circle","109","1027580","0.0-14.0-0.0-1.47","5d9a125f1714540016a40a27","619531dcf66c91622fa1b861","619595f495f7c703c836bf8e","859.1999999955297","","d","true","[[315,599],[589,377],[463,48],[111,66],[19,407]]","true","5","main_T2_Trial","d","img/Fire_Down_Target.gif","[""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif""]","5","targetDown_distractorsUp"
"","","","","","html-keyboard-response","110","1027598","0.0-14.0-0.0-0.48","5d9a125f1714540016a40a27","619531dcf66c91622fa1b861","619595f495f7c703c836bf8e","null","","null","","","","","main_T1_ITI","","","","",""
"","","","","","visual-search-circle","111","1029438","0.0-14.0-0.0-1.48","5d9a125f1714540016a40a27","619531dcf66c91622fa1b861","619595f495f7c703c836bf8e","827.3000000044703","","d","true","[[141,45],[7,232],[45,458],[232,592],[458,554],[592,367],[554,141],[367,7]]","true","8","main_T2_Trial","d","img/Fire_Down_Target.gif","[""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif""]","8","targetDown_distractorsUp"
"","","","","","html-keyboard-response","112","1029448","0.0-14.0-0.0-0.49","5d9a125f1714540016a40a27","619531dcf66c91622fa1b861","619595f495f7c703c836bf8e","null","","null","","","","","main_T1_ITI","","","","",""
"","","","","","visual-search-circle","113","1031887","0.0-14.0-0.0-1.49","5d9a125f1714540016a40a27","619531dcf66c91622fa1b861","619595f495f7c703c836bf8e","1416.3999999985099","","d","true","[[273,598],[492,529],[598,326],[529,107],[326,1],[107,70],[1,273],[70,492]]","true","8","main_T2_Trial","d","img/Fire_Up_Target.gif","[""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif""]","8","targetUp_distractorsDown"
"","","","","","html-keyboard-response","114","1031889","0.0-14.0-0.0-0.50","5d9a125f1714540016a40a27","619531dcf66c91622fa1b861","619595f495f7c703c836bf8e","null","","null","","","","","main_T1_ITI","","","","",""
